run_id,chan_id,num_train_values,num_test_values,n_predicted_anoms,normalized_pred_error,anom_scores,false_positives,false_negatives,true_positives,fp_sequences,tp_sequences,num_true_anoms,scores,spacecraft,anomaly_sequences,class
ESN_lr_2021-08-02_10.31.02,E-9,2096,8042,5,0.07411642343705475,"[{'start_idx': 5460, 'end_idx': 5529, 'score': 0.7054353213457007}, {'start_idx': 5530, 'end_idx': 5599, 'score': 0.7329545549504617}, {'start_idx': 5600, 'end_idx': 5669, 'score': 2.0658034865866197}, {'start_idx': 5740, 'end_idx': 5809, 'score': 2.0702824233035733}, {'start_idx': 6090, 'end_idx': 6159, 'score': 2.383636335230688}, {'start_idx': 6160, 'end_idx': 6229, 'score': 2.471061667693608}, {'start_idx': 6230, 'end_idx': 6299, 'score': 2.651377827108667}, {'start_idx': 6300, 'end_idx': 6369, 'score': 2.723990471346285}, {'start_idx': 7000, 'end_idx': 7069, 'score': 3.3034115882468766}, {'start_idx': 7280, 'end_idx': 7349, 'score': 3.54061499638943}]",4,0,1,"[[5990, 6059], [6340, 6619], [7250, 7319], [7530, 7599]]","[(5710, 5919)]",1,"[{'start_idx': 5460, 'end_idx': 5529, 'score': 0.7054353213457007}, {'start_idx': 5530, 'end_idx': 5599, 'score': 0.7329545549504617}, {'start_idx': 5600, 'end_idx': 5669, 'score': 2.0658034865866197}, {'start_idx': 5740, 'end_idx': 5809, 'score': 2.0702824233035733}, {'start_idx': 6090, 'end_idx': 6159, 'score': 2.383636335230688}, {'start_idx': 6160, 'end_idx': 6229, 'score': 2.471061667693608}, {'start_idx': 6230, 'end_idx': 6299, 'score': 2.651377827108667}, {'start_idx': 6300, 'end_idx': 6369, 'score': 2.723990471346285}, {'start_idx': 7000, 'end_idx': 7069, 'score': 3.3034115882468766}, {'start_idx': 7280, 'end_idx': 7349, 'score': 3.54061499638943}]",SMAP,"[[5550, 5900]]",[point]
ESN_lr_2021-08-02_10.31.02,E-10,2096,8245,4,0.13401925486043487,"[{'start_idx': 1520, 'end_idx': 1744, 'score': 4.136276213836818}, {'start_idx': 1911, 'end_idx': 2099, 'score': 3.9618031709120167}, {'start_idx': 5110, 'end_idx': 5179, 'score': 4.21145153075668}, {'start_idx': 5320, 'end_idx': 5389, 'score': 6.472504793862811}, {'start_idx': 5390, 'end_idx': 5459, 'score': 9.577153125276949}, {'start_idx': 5460, 'end_idx': 5529, 'score': 9.546313712514767}, {'start_idx': 5530, 'end_idx': 5599, 'score': 9.141255607340659}, {'start_idx': 5600, 'end_idx': 5669, 'score': 8.680446867602171}, {'start_idx': 5670, 'end_idx': 5711, 'score': 7.107062856267362}]",3,1,1,"[[1770, 1994], [2161, 2349], [5360, 5429]]","[(5570, 5961)]",2,"[{'start_idx': 1520, 'end_idx': 1744, 'score': 4.136276213836818}, {'start_idx': 1911, 'end_idx': 2099, 'score': 3.9618031709120167}, {'start_idx': 5110, 'end_idx': 5179, 'score': 4.21145153075668}, {'start_idx': 5320, 'end_idx': 5389, 'score': 6.472504793862811}, {'start_idx': 5390, 'end_idx': 5459, 'score': 9.577153125276949}, {'start_idx': 5460, 'end_idx': 5529, 'score': 9.546313712514767}, {'start_idx': 5530, 'end_idx': 5599, 'score': 9.141255607340659}, {'start_idx': 5600, 'end_idx': 5669, 'score': 8.680446867602171}, {'start_idx': 5670, 'end_idx': 5711, 'score': 7.107062856267362}]",SMAP,"[[5000, 5050], [5601, 5871]]","[contextual, contextual]"
ESN_lr_2021-08-02_10.31.02,E-11,2096,8254,2,0.166121450933915,"[{'start_idx': 1526, 'end_idx': 1738, 'score': 2.3485255619550265}, {'start_idx': 5320, 'end_idx': 5389, 'score': 4.030270373457023}, {'start_idx': 5390, 'end_idx': 5459, 'score': 7.901773343360828}, {'start_idx': 5460, 'end_idx': 5529, 'score': 8.41072918051823}, {'start_idx': 5530, 'end_idx': 5599, 'score': 8.269214080912619}, {'start_idx': 5600, 'end_idx': 5669, 'score': 7.77711177247655}, {'start_idx': 5670, 'end_idx': 5712, 'score': 6.477729841261433}]",1,1,1,"[[1776, 1988]]","[(5570, 5962)]",2,"[{'start_idx': 1526, 'end_idx': 1738, 'score': 2.3485255619550265}, {'start_idx': 5320, 'end_idx': 5389, 'score': 4.030270373457023}, {'start_idx': 5390, 'end_idx': 5459, 'score': 7.901773343360828}, {'start_idx': 5460, 'end_idx': 5529, 'score': 8.41072918051823}, {'start_idx': 5530, 'end_idx': 5599, 'score': 8.269214080912619}, {'start_idx': 5600, 'end_idx': 5669, 'score': 7.77711177247655}, {'start_idx': 5670, 'end_idx': 5712, 'score': 6.477729841261433}]",SMAP,"[[5000, 5050], [5614, 5857]]","[contextual, contextual]"
ESN_lr_2021-08-02_10.31.02,E-12,2096,8252,3,0.074847484349132,"[{'start_idx': 5320, 'end_idx': 5389, 'score': 3.3836626516652624}, {'start_idx': 5600, 'end_idx': 5669, 'score': 3.765279304459633}, {'start_idx': 5740, 'end_idx': 5809, 'score': 3.9051336362156217}, {'start_idx': 5810, 'end_idx': 5879, 'score': 4.467601439065209}, {'start_idx': 5880, 'end_idx': 5949, 'score': 5.098861305942043}, {'start_idx': 5950, 'end_idx': 6019, 'score': 4.741308898480688}, {'start_idx': 6020, 'end_idx': 6089, 'score': 4.885151498491557}, {'start_idx': 6090, 'end_idx': 6159, 'score': 5.248830772814028}, {'start_idx': 6160, 'end_idx': 6229, 'score': 5.458284582430781}, {'start_idx': 6230, 'end_idx': 6299, 'score': 5.317299129224791}, {'start_idx': 6300, 'end_idx': 6346, 'score': 4.778095676191712}]",0,1,1,[],"[(5570, 5639), (5850, 5919), (5990, 6596)]",2,"[{'start_idx': 5320, 'end_idx': 5389, 'score': 3.3836626516652624}, {'start_idx': 5600, 'end_idx': 5669, 'score': 3.765279304459633}, {'start_idx': 5740, 'end_idx': 5809, 'score': 3.9051336362156217}, {'start_idx': 5810, 'end_idx': 5879, 'score': 4.467601439065209}, {'start_idx': 5880, 'end_idx': 5949, 'score': 5.098861305942043}, {'start_idx': 5950, 'end_idx': 6019, 'score': 4.741308898480688}, {'start_idx': 6020, 'end_idx': 6089, 'score': 4.885151498491557}, {'start_idx': 6090, 'end_idx': 6159, 'score': 5.248830772814028}, {'start_idx': 6160, 'end_idx': 6229, 'score': 5.458284582430781}, {'start_idx': 6230, 'end_idx': 6299, 'score': 5.317299129224791}, {'start_idx': 6300, 'end_idx': 6346, 'score': 4.778095676191712}]",SMAP,"[[5610, 6141], [5000, 5050]]","[contextual, contextual]"
ESN_lr_2021-08-02_10.31.02,E-13,2096,8380,3,0.06012501210064303,"[{'start_idx': 1066, 'end_idx': 1332, 'score': 3.7973504824643856}, {'start_idx': 5390, 'end_idx': 5459, 'score': 3.5077171380233017}, {'start_idx': 6230, 'end_idx': 6299, 'score': 4.210477605564014}]",1,1,2,"[[1316, 1582]]","[(5640, 5709), (6480, 6549)]",3,"[{'start_idx': 1066, 'end_idx': 1332, 'score': 3.7973504824643856}, {'start_idx': 5390, 'end_idx': 5459, 'score': 3.5077171380233017}, {'start_idx': 6230, 'end_idx': 6299, 'score': 4.210477605564014}]",SMAP,"[[5309, 5410], [5600, 5640], [6449, 6569]]","[contextual, contextual, contextual]"
ESN_lr_2021-08-02_10.31.02,A-1,2096,8380,0,0.0038488908748638088,[],0,1,0,[],[],1,[],SMAP,"[[4690, 4774]]",[point]
ESN_lr_2021-08-02_10.31.02,D-1,2071,8249,3,0.24136925799533546,"[{'start_idx': 1472, 'end_idx': 1715, 'score': 0.9955708821567969}, {'start_idx': 4970, 'end_idx': 5039, 'score': 2.4137974991710034}, {'start_idx': 5040, 'end_idx': 5109, 'score': 2.519649313807924}, {'start_idx': 5320, 'end_idx': 5389, 'score': 8.8468178258787}, {'start_idx': 5390, 'end_idx': 5459, 'score': 10.45795603389171}, {'start_idx': 5460, 'end_idx': 5529, 'score': 10.036076452968278}, {'start_idx': 5530, 'end_idx': 5599, 'score': 9.673127802811994}, {'start_idx': 5600, 'end_idx': 5669, 'score': 9.187772145851826}, {'start_idx': 5670, 'end_idx': 5739, 'score': 8.681940678688438}]",1,0,1,"[[1722, 1965]]","[(5220, 5359), (5570, 5989)]",1,"[{'start_idx': 1472, 'end_idx': 1715, 'score': 0.9955708821567969}, {'start_idx': 4970, 'end_idx': 5039, 'score': 2.4137974991710034}, {'start_idx': 5040, 'end_idx': 5109, 'score': 2.519649313807924}, {'start_idx': 5320, 'end_idx': 5389, 'score': 8.8468178258787}, {'start_idx': 5390, 'end_idx': 5459, 'score': 10.45795603389171}, {'start_idx': 5460, 'end_idx': 5529, 'score': 10.036076452968278}, {'start_idx': 5530, 'end_idx': 5599, 'score': 9.673127802811994}, {'start_idx': 5600, 'end_idx': 5669, 'score': 9.187772145851826}, {'start_idx': 5670, 'end_idx': 5739, 'score': 8.681940678688438}]",SMAP,"[[5250, 8508]]",[point]
ESN_lr_2021-08-02_10.31.02,P-2,2048,7949,1,0.06233601809993889,"[{'start_idx': 5040, 'end_idx': 5109, 'score': 10.000382157873778}, {'start_idx': 5110, 'end_idx': 5179, 'score': 12.648472620396063}, {'start_idx': 5180, 'end_idx': 5249, 'score': 11.593470721911014}, {'start_idx': 5250, 'end_idx': 5319, 'score': 10.569869903700923}, {'start_idx': 5320, 'end_idx': 5389, 'score': 10.299182254429528}, {'start_idx': 5390, 'end_idx': 5459, 'score': 9.602637742850208}, {'start_idx': 5460, 'end_idx': 5529, 'score': 9.167386494957002}]",0,0,1,[],"[(5290, 5779)]",1,"[{'start_idx': 5040, 'end_idx': 5109, 'score': 10.000382157873778}, {'start_idx': 5110, 'end_idx': 5179, 'score': 12.648472620396063}, {'start_idx': 5180, 'end_idx': 5249, 'score': 11.593470721911014}, {'start_idx': 5250, 'end_idx': 5319, 'score': 10.569869903700923}, {'start_idx': 5320, 'end_idx': 5389, 'score': 10.299182254429528}, {'start_idx': 5390, 'end_idx': 5459, 'score': 9.602637742850208}, {'start_idx': 5460, 'end_idx': 5529, 'score': 9.167386494957002}]",SMAP,"[[5350, 6575]]",[point]
ESN_lr_2021-08-02_10.31.02,P-3,2076,8233,2,0.02635977179391485,"[{'start_idx': 5110, 'end_idx': 5179, 'score': 8.799329241451506}, {'start_idx': 5180, 'end_idx': 5249, 'score': 11.733799075323487}, {'start_idx': 5250, 'end_idx': 5319, 'score': 10.46019371835799}, {'start_idx': 5320, 'end_idx': 5389, 'score': 9.018137887152607}, {'start_idx': 5390, 'end_idx': 5426, 'score': 7.489265721987072}, {'start_idx': 5530, 'end_idx': 5599, 'score': 10.51311128811423}, {'start_idx': 5600, 'end_idx': 5669, 'score': 10.062143076571905}, {'start_idx': 5670, 'end_idx': 5739, 'score': 9.370120614113938}, {'start_idx': 5740, 'end_idx': 5809, 'score': 8.729224431725077}]",0,0,1,[],"[(5360, 5676), (5780, 6059)]",1,"[{'start_idx': 5110, 'end_idx': 5179, 'score': 8.799329241451506}, {'start_idx': 5180, 'end_idx': 5249, 'score': 11.733799075323487}, {'start_idx': 5250, 'end_idx': 5319, 'score': 10.46019371835799}, {'start_idx': 5320, 'end_idx': 5389, 'score': 9.018137887152607}, {'start_idx': 5390, 'end_idx': 5426, 'score': 7.489265721987072}, {'start_idx': 5530, 'end_idx': 5599, 'score': 10.51311128811423}, {'start_idx': 5600, 'end_idx': 5669, 'score': 10.062143076571905}, {'start_idx': 5670, 'end_idx': 5739, 'score': 9.370120614113938}, {'start_idx': 5740, 'end_idx': 5809, 'score': 8.729224431725077}]",SMAP,"[[5401, 6736]]",[point]
ESN_lr_2021-08-02_10.31.02,D-2,2096,8335,3,0.4901877793281752,"[{'start_idx': 4410, 'end_idx': 4479, 'score': 19.37439234377257}, {'start_idx': 4480, 'end_idx': 4549, 'score': 14.4813453171862}, {'start_idx': 4550, 'end_idx': 4619, 'score': 12.450123250250542}, {'start_idx': 4620, 'end_idx': 4689, 'score': 11.253927015365234}, {'start_idx': 4690, 'end_idx': 4759, 'score': 10.426322548256614}, {'start_idx': 8190, 'end_idx': 8259, 'score': 0.393653680124761}, {'start_idx': 8265, 'end_idx': 8334, 'score': 2.0002402345809145}]",0,0,1,[],"[(4660, 5009), (8440, 8509), (8515, 8584)]",1,"[{'start_idx': 4410, 'end_idx': 4479, 'score': 19.37439234377257}, {'start_idx': 4480, 'end_idx': 4549, 'score': 14.4813453171862}, {'start_idx': 4550, 'end_idx': 4619, 'score': 12.450123250250542}, {'start_idx': 4620, 'end_idx': 4689, 'score': 11.253927015365234}, {'start_idx': 4690, 'end_idx': 4759, 'score': 10.426322548256614}, {'start_idx': 8190, 'end_idx': 8259, 'score': 0.393653680124761}, {'start_idx': 8265, 'end_idx': 8334, 'score': 2.0002402345809145}]",SMAP,"[[4319, 8536]]",[point]
ESN_lr_2021-08-02_10.31.02,D-3,2096,8380,1,0.19637152956431722,"[{'start_idx': 5040, 'end_idx': 5109, 'score': 6.212613060954459}, {'start_idx': 5110, 'end_idx': 5179, 'score': 11.25961217665508}, {'start_idx': 5180, 'end_idx': 5249, 'score': 11.171571241010659}, {'start_idx': 5250, 'end_idx': 5319, 'score': 10.74028136355959}, {'start_idx': 5320, 'end_idx': 5389, 'score': 10.236039086287935}, {'start_idx': 5390, 'end_idx': 5459, 'score': 9.84417563022422}, {'start_idx': 5460, 'end_idx': 5529, 'score': 9.502811189203257}, {'start_idx': 5530, 'end_idx': 5599, 'score': 9.200696820120175}, {'start_idx': 5600, 'end_idx': 5669, 'score': 8.889665233418265}, {'start_idx': 5670, 'end_idx': 5739, 'score': 8.596414221393555}]",0,0,1,[],"[(5290, 5989)]",1,"[{'start_idx': 5040, 'end_idx': 5109, 'score': 6.212613060954459}, {'start_idx': 5110, 'end_idx': 5179, 'score': 11.25961217665508}, {'start_idx': 5180, 'end_idx': 5249, 'score': 11.171571241010659}, {'start_idx': 5250, 'end_idx': 5319, 'score': 10.74028136355959}, {'start_idx': 5320, 'end_idx': 5389, 'score': 10.236039086287935}, {'start_idx': 5390, 'end_idx': 5459, 'score': 9.84417563022422}, {'start_idx': 5460, 'end_idx': 5529, 'score': 9.502811189203257}, {'start_idx': 5530, 'end_idx': 5599, 'score': 9.200696820120175}, {'start_idx': 5600, 'end_idx': 5669, 'score': 8.889665233418265}, {'start_idx': 5670, 'end_idx': 5739, 'score': 8.596414221393555}]",SMAP,"[[5225, 8500]]",[point]
ESN_lr_2021-08-02_10.31.02,D-4,2058,8213,1,0.20634133530979187,"[{'start_idx': 4970, 'end_idx': 5039, 'score': 10.713375439320753}, {'start_idx': 5040, 'end_idx': 5109, 'score': 12.982932208904282}, {'start_idx': 5110, 'end_idx': 5179, 'score': 12.107976040368555}, {'start_idx': 5180, 'end_idx': 5249, 'score': 11.364731377647297}, {'start_idx': 5250, 'end_idx': 5319, 'score': 10.715353969878409}, {'start_idx': 5320, 'end_idx': 5389, 'score': 10.208951020244015}, {'start_idx': 5390, 'end_idx': 5459, 'score': 9.775176276106848}, {'start_idx': 5460, 'end_idx': 5529, 'score': 9.438039824172268}, {'start_idx': 5530, 'end_idx': 5599, 'score': 9.100466954563734}]",0,0,1,[],"[(5220, 5849)]",1,"[{'start_idx': 4970, 'end_idx': 5039, 'score': 10.713375439320753}, {'start_idx': 5040, 'end_idx': 5109, 'score': 12.982932208904282}, {'start_idx': 5110, 'end_idx': 5179, 'score': 12.107976040368555}, {'start_idx': 5180, 'end_idx': 5249, 'score': 11.364731377647297}, {'start_idx': 5250, 'end_idx': 5319, 'score': 10.715353969878409}, {'start_idx': 5320, 'end_idx': 5389, 'score': 10.208951020244015}, {'start_idx': 5390, 'end_idx': 5459, 'score': 9.775176276106848}, {'start_idx': 5460, 'end_idx': 5529, 'score': 9.438039824172268}, {'start_idx': 5530, 'end_idx': 5599, 'score': 9.100466954563734}]",SMAP,"[[5225, 8472]]",[point]
ESN_lr_2021-08-02_10.31.02,A-2,1910,7654,1,0.06481090275623902,"[{'start_idx': 4200, 'end_idx': 4269, 'score': 0.708760821697667}, {'start_idx': 4270, 'end_idx': 4339, 'score': 0.8023251795125779}]",0,0,1,[],"[(4450, 4589)]",1,"[{'start_idx': 4200, 'end_idx': 4269, 'score': 0.708760821697667}, {'start_idx': 4270, 'end_idx': 4339, 'score': 0.8023251795125779}]",SMAP,"[[4450, 4560]]",[contextual]
ESN_lr_2021-08-02_10.31.02,A-3,1980,7945,2,0.049015393962922954,"[{'start_idx': 858, 'end_idx': 1366, 'score': 0.5182265533390905}, {'start_idx': 4340, 'end_idx': 4409, 'score': 2.23067542252639}, {'start_idx': 4410, 'end_idx': 4479, 'score': 2.0154353871165513}, {'start_idx': 4480, 'end_idx': 4549, 'score': 2.5253566431977283}, {'start_idx': 4550, 'end_idx': 4619, 'score': 2.195615384587226}]",1,0,1,"[[1108, 1616]]","[(4590, 4869)]",1,"[{'start_idx': 858, 'end_idx': 1366, 'score': 0.5182265533390905}, {'start_idx': 4340, 'end_idx': 4409, 'score': 2.23067542252639}, {'start_idx': 4410, 'end_idx': 4479, 'score': 2.0154353871165513}, {'start_idx': 4480, 'end_idx': 4549, 'score': 2.5253566431977283}, {'start_idx': 4550, 'end_idx': 4619, 'score': 2.195615384587226}]",SMAP,"[[4575, 4760]]",[contextual]
ESN_lr_2021-08-02_10.31.02,A-4,1944,7820,2,0.05889126499366979,"[{'start_idx': 4270, 'end_idx': 4339, 'score': 1.6795638014773635}, {'start_idx': 4410, 'end_idx': 4479, 'score': 1.7434778771891135}]",0,0,1,[],"[(4520, 4589), (4660, 4729)]",1,"[{'start_idx': 4270, 'end_idx': 4339, 'score': 1.6795638014773635}, {'start_idx': 4410, 'end_idx': 4479, 'score': 1.7434778771891135}]",SMAP,"[[4550, 4660]]",[contextual]
ESN_lr_2021-08-02_10.31.02,G-1,2048,8209,5,0.03518947194098434,"[{'start_idx': 1448, 'end_idx': 1704, 'score': 0.584987976097711}, {'start_idx': 1738, 'end_idx': 2099, 'score': 0.5062429146357473}, {'start_idx': 4550, 'end_idx': 4619, 'score': 0.7171836898253723}, {'start_idx': 4620, 'end_idx': 4689, 'score': 0.7338978302828127}, {'start_idx': 7490, 'end_idx': 7559, 'score': 2.019933359950242}, {'start_idx': 7560, 'end_idx': 7629, 'score': 1.998091915540465}, {'start_idx': 8139, 'end_idx': 8208, 'score': 2.4343243640910273}]",4,0,1,"[[1698, 1954], [1988, 2349], [7740, 7879], [8389, 8458]]","[(4800, 4939)]",1,"[{'start_idx': 1448, 'end_idx': 1704, 'score': 0.584987976097711}, {'start_idx': 1738, 'end_idx': 2099, 'score': 0.5062429146357473}, {'start_idx': 4550, 'end_idx': 4619, 'score': 0.7171836898253723}, {'start_idx': 4620, 'end_idx': 4689, 'score': 0.7338978302828127}, {'start_idx': 7490, 'end_idx': 7559, 'score': 2.019933359950242}, {'start_idx': 7560, 'end_idx': 7629, 'score': 1.998091915540465}, {'start_idx': 8139, 'end_idx': 8208, 'score': 2.4343243640910273}]",SMAP,"[[4770, 4890]]",[contextual]
ESN_lr_2021-08-02_10.31.02,G-2,1774,7101,0,0.004030779228632156,[],0,1,0,[],[],1,[],SMAP,"[[4030, 4070]]",[point]
ESN_lr_2021-08-02_10.31.02,D-5,1840,7368,0,0.9333412215555681,[],0,1,0,[],[],1,[],SMAP,"[[4800, 4850]]",[point]
