run_id,chan_id,num_train_values,num_test_values,n_predicted_anoms,normalized_pred_error,anom_scores,false_positives,false_negatives,true_positives,fp_sequences,tp_sequences,num_true_anoms,scores,spacecraft,anomaly_sequences,class
LSTM_baseline_2021-07-23_19.26.44,E-9,2620,8042,0,0.05804112742086304,[],0,1,0,[],[],1,[],SMAP,"[[5550, 5900]]",[point]
LSTM_baseline_2021-07-23_19.26.44,E-10,2620,8245,3,0.09977727543141983,"[{'start_idx': 1469, 'end_idx': 1750, 'score': 2.3330297214577733}, {'start_idx': 4760, 'end_idx': 4829, 'score': 5.264716409157156}, {'start_idx': 4830, 'end_idx': 4899, 'score': 4.013858176070556}, {'start_idx': 5320, 'end_idx': 5389, 'score': 5.702669802403573}, {'start_idx': 5390, 'end_idx': 5459, 'score': 10.070113939226424}, {'start_idx': 5460, 'end_idx': 5529, 'score': 9.99606213930688}, {'start_idx': 5530, 'end_idx': 5599, 'score': 9.508617443497709}, {'start_idx': 5600, 'end_idx': 5669, 'score': 9.03575563075437}, {'start_idx': 5670, 'end_idx': 5714, 'score': 7.430680863805489}]",1,0,2,"[[1719, 2000]]","[(5010, 5149), (5570, 5964)]",2,"[{'start_idx': 1469, 'end_idx': 1750, 'score': 2.3330297214577733}, {'start_idx': 4760, 'end_idx': 4829, 'score': 5.264716409157156}, {'start_idx': 4830, 'end_idx': 4899, 'score': 4.013858176070556}, {'start_idx': 5320, 'end_idx': 5389, 'score': 5.702669802403573}, {'start_idx': 5390, 'end_idx': 5459, 'score': 10.070113939226424}, {'start_idx': 5460, 'end_idx': 5529, 'score': 9.99606213930688}, {'start_idx': 5530, 'end_idx': 5599, 'score': 9.508617443497709}, {'start_idx': 5600, 'end_idx': 5669, 'score': 9.03575563075437}, {'start_idx': 5670, 'end_idx': 5714, 'score': 7.430680863805489}]",SMAP,"[[5000, 5050], [5601, 5871]]","[contextual, contextual]"
LSTM_baseline_2021-07-23_19.26.44,E-11,2620,8254,3,0.0909813542328219,"[{'start_idx': 1526, 'end_idx': 1749, 'score': 3.506753178251452}, {'start_idx': 4760, 'end_idx': 4829, 'score': 5.559077323882523}, {'start_idx': 4830, 'end_idx': 4899, 'score': 4.236260949671114}, {'start_idx': 5320, 'end_idx': 5389, 'score': 6.551433410870414}, {'start_idx': 5390, 'end_idx': 5459, 'score': 10.957742179632376}, {'start_idx': 5460, 'end_idx': 5529, 'score': 10.603549710388707}, {'start_idx': 5530, 'end_idx': 5599, 'score': 9.95479848185893}, {'start_idx': 5600, 'end_idx': 5669, 'score': 9.290434879222063}, {'start_idx': 5670, 'end_idx': 5715, 'score': 7.728129776920991}]",1,0,2,"[[1776, 1999]]","[(5010, 5149), (5570, 5965)]",2,"[{'start_idx': 1526, 'end_idx': 1749, 'score': 3.506753178251452}, {'start_idx': 4760, 'end_idx': 4829, 'score': 5.559077323882523}, {'start_idx': 4830, 'end_idx': 4899, 'score': 4.236260949671114}, {'start_idx': 5320, 'end_idx': 5389, 'score': 6.551433410870414}, {'start_idx': 5390, 'end_idx': 5459, 'score': 10.957742179632376}, {'start_idx': 5460, 'end_idx': 5529, 'score': 10.603549710388707}, {'start_idx': 5530, 'end_idx': 5599, 'score': 9.95479848185893}, {'start_idx': 5600, 'end_idx': 5669, 'score': 9.290434879222063}, {'start_idx': 5670, 'end_idx': 5715, 'score': 7.728129776920991}]",SMAP,"[[5000, 5050], [5614, 5857]]","[contextual, contextual]"
LSTM_baseline_2021-07-23_19.26.44,E-12,2620,8252,5,0.06673624003340041,"[{'start_idx': 1501, 'end_idx': 1751, 'score': 2.954286476120384}, {'start_idx': 4760, 'end_idx': 4829, 'score': 7.323903788219814}, {'start_idx': 4830, 'end_idx': 4899, 'score': 5.320232832682504}, {'start_idx': 5320, 'end_idx': 5389, 'score': 6.979368838053889}, {'start_idx': 5390, 'end_idx': 5459, 'score': 6.320594932672875}, {'start_idx': 5600, 'end_idx': 5669, 'score': 6.27811480905989}, {'start_idx': 5740, 'end_idx': 5809, 'score': 6.207587113174779}, {'start_idx': 5810, 'end_idx': 5879, 'score': 6.570318970874452}, {'start_idx': 5880, 'end_idx': 5949, 'score': 7.023581992362221}, {'start_idx': 5950, 'end_idx': 6019, 'score': 6.394413291186032}, {'start_idx': 6020, 'end_idx': 6089, 'score': 6.548608022504334}, {'start_idx': 6090, 'end_idx': 6159, 'score': 6.675742532631439}, {'start_idx': 6160, 'end_idx': 6229, 'score': 6.855161631612437}, {'start_idx': 6230, 'end_idx': 6299, 'score': 6.555047720290491}, {'start_idx': 6300, 'end_idx': 6345, 'score': 5.9353557515179105}]",1,0,2,"[[1751, 2001]]","[(5010, 5149), (5570, 5709), (5850, 5919), (5990, 6595)]",2,"[{'start_idx': 1501, 'end_idx': 1751, 'score': 2.954286476120384}, {'start_idx': 4760, 'end_idx': 4829, 'score': 7.323903788219814}, {'start_idx': 4830, 'end_idx': 4899, 'score': 5.320232832682504}, {'start_idx': 5320, 'end_idx': 5389, 'score': 6.979368838053889}, {'start_idx': 5390, 'end_idx': 5459, 'score': 6.320594932672875}, {'start_idx': 5600, 'end_idx': 5669, 'score': 6.27811480905989}, {'start_idx': 5740, 'end_idx': 5809, 'score': 6.207587113174779}, {'start_idx': 5810, 'end_idx': 5879, 'score': 6.570318970874452}, {'start_idx': 5880, 'end_idx': 5949, 'score': 7.023581992362221}, {'start_idx': 5950, 'end_idx': 6019, 'score': 6.394413291186032}, {'start_idx': 6020, 'end_idx': 6089, 'score': 6.548608022504334}, {'start_idx': 6090, 'end_idx': 6159, 'score': 6.675742532631439}, {'start_idx': 6160, 'end_idx': 6229, 'score': 6.855161631612437}, {'start_idx': 6230, 'end_idx': 6299, 'score': 6.555047720290491}, {'start_idx': 6300, 'end_idx': 6345, 'score': 5.9353557515179105}]",SMAP,"[[5610, 6141], [5000, 5050]]","[contextual, contextual]"
LSTM_baseline_2021-07-23_19.26.44,E-13,2620,8380,2,0.05790472488543759,"[{'start_idx': 5320, 'end_idx': 5389, 'score': 4.196791057765949}, {'start_idx': 5390, 'end_idx': 5459, 'score': 4.419103239069372}, {'start_idx': 6230, 'end_idx': 6299, 'score': 4.344680020909926}]",0,1,2,[],"[(5570, 5709), (6480, 6549)]",3,"[{'start_idx': 5320, 'end_idx': 5389, 'score': 4.196791057765949}, {'start_idx': 5390, 'end_idx': 5459, 'score': 4.419103239069372}, {'start_idx': 6230, 'end_idx': 6299, 'score': 4.344680020909926}]",SMAP,"[[5309, 5410], [5600, 5640], [6449, 6569]]","[contextual, contextual, contextual]"
LSTM_baseline_2021-07-23_19.26.44,A-1,2620,8380,1,0.009082805391996743,"[{'start_idx': 4480, 'end_idx': 4549, 'score': 3.814251459072602}, {'start_idx': 4550, 'end_idx': 4619, 'score': 3.0285739347350327}]",0,0,1,[],"[(4730, 4869)]",1,"[{'start_idx': 4480, 'end_idx': 4549, 'score': 3.814251459072602}, {'start_idx': 4550, 'end_idx': 4619, 'score': 3.0285739347350327}]",SMAP,"[[4690, 4774]]",[point]
LSTM_baseline_2021-07-23_19.26.44,D-1,2589,8249,3,0.07270100710572235,"[{'start_idx': 4550, 'end_idx': 4619, 'score': 1.5173719159065875}, {'start_idx': 4970, 'end_idx': 5039, 'score': 2.2994501523945363}, {'start_idx': 5040, 'end_idx': 5109, 'score': 2.58519817843621}, {'start_idx': 5110, 'end_idx': 5179, 'score': 2.577328914401047}, {'start_idx': 5320, 'end_idx': 5389, 'score': 7.548662468809178}, {'start_idx': 5390, 'end_idx': 5459, 'score': 8.41265033535897}, {'start_idx': 5460, 'end_idx': 5529, 'score': 8.535224272686092}, {'start_idx': 5530, 'end_idx': 5599, 'score': 8.535946230268614}, {'start_idx': 5600, 'end_idx': 5669, 'score': 8.181308332652055}]",1,0,1,"[[4800, 4869]]","[(5220, 5429), (5570, 5919)]",1,"[{'start_idx': 4550, 'end_idx': 4619, 'score': 1.5173719159065875}, {'start_idx': 4970, 'end_idx': 5039, 'score': 2.2994501523945363}, {'start_idx': 5040, 'end_idx': 5109, 'score': 2.58519817843621}, {'start_idx': 5110, 'end_idx': 5179, 'score': 2.577328914401047}, {'start_idx': 5320, 'end_idx': 5389, 'score': 7.548662468809178}, {'start_idx': 5390, 'end_idx': 5459, 'score': 8.41265033535897}, {'start_idx': 5460, 'end_idx': 5529, 'score': 8.535224272686092}, {'start_idx': 5530, 'end_idx': 5599, 'score': 8.535946230268614}, {'start_idx': 5600, 'end_idx': 5669, 'score': 8.181308332652055}]",SMAP,"[[5250, 8508]]",[point]
LSTM_baseline_2021-07-23_19.26.44,P-2,2561,7949,1,0.06047952704053568,"[{'start_idx': 5040, 'end_idx': 5109, 'score': 8.138509100671675}, {'start_idx': 5110, 'end_idx': 5179, 'score': 11.891140883078549}, {'start_idx': 5180, 'end_idx': 5249, 'score': 11.309044701589853}, {'start_idx': 5250, 'end_idx': 5319, 'score': 10.412996400923673}, {'start_idx': 5320, 'end_idx': 5389, 'score': 9.877134169066004}, {'start_idx': 5390, 'end_idx': 5459, 'score': 9.421238461575154}, {'start_idx': 5460, 'end_idx': 5502, 'score': 8.872506580126249}]",0,0,1,[],"[(5290, 5752)]",1,"[{'start_idx': 5040, 'end_idx': 5109, 'score': 8.138509100671675}, {'start_idx': 5110, 'end_idx': 5179, 'score': 11.891140883078549}, {'start_idx': 5180, 'end_idx': 5249, 'score': 11.309044701589853}, {'start_idx': 5250, 'end_idx': 5319, 'score': 10.412996400923673}, {'start_idx': 5320, 'end_idx': 5389, 'score': 9.877134169066004}, {'start_idx': 5390, 'end_idx': 5459, 'score': 9.421238461575154}, {'start_idx': 5460, 'end_idx': 5502, 'score': 8.872506580126249}]",SMAP,"[[5350, 6575]]",[point]
LSTM_baseline_2021-07-23_19.26.44,P-3,2595,8233,2,0.0421687958655594,"[{'start_idx': 5110, 'end_idx': 5179, 'score': 2.840144981596112}, {'start_idx': 5180, 'end_idx': 5249, 'score': 6.054454368046048}, {'start_idx': 5250, 'end_idx': 5319, 'score': 6.577214696328628}, {'start_idx': 5320, 'end_idx': 5389, 'score': 5.710230381021966}, {'start_idx': 5390, 'end_idx': 5424, 'score': 4.8142129198954065}, {'start_idx': 5530, 'end_idx': 5599, 'score': 7.1700978146257075}, {'start_idx': 5600, 'end_idx': 5669, 'score': 7.629062819076498}, {'start_idx': 5670, 'end_idx': 5739, 'score': 7.499431353569723}, {'start_idx': 5740, 'end_idx': 5809, 'score': 6.984866006827611}]",0,0,1,[],"[(5360, 5674), (5780, 6059)]",1,"[{'start_idx': 5110, 'end_idx': 5179, 'score': 2.840144981596112}, {'start_idx': 5180, 'end_idx': 5249, 'score': 6.054454368046048}, {'start_idx': 5250, 'end_idx': 5319, 'score': 6.577214696328628}, {'start_idx': 5320, 'end_idx': 5389, 'score': 5.710230381021966}, {'start_idx': 5390, 'end_idx': 5424, 'score': 4.8142129198954065}, {'start_idx': 5530, 'end_idx': 5599, 'score': 7.1700978146257075}, {'start_idx': 5600, 'end_idx': 5669, 'score': 7.629062819076498}, {'start_idx': 5670, 'end_idx': 5739, 'score': 7.499431353569723}, {'start_idx': 5740, 'end_idx': 5809, 'score': 6.984866006827611}]",SMAP,"[[5401, 6736]]",[point]
LSTM_baseline_2021-07-23_19.26.44,D-2,2620,8335,2,0.03230338210991992,"[{'start_idx': 4410, 'end_idx': 4479, 'score': 11.041465558867776}, {'start_idx': 4480, 'end_idx': 4549, 'score': 9.594539427640518}, {'start_idx': 4550, 'end_idx': 4619, 'score': 8.100898689583765}, {'start_idx': 8190, 'end_idx': 8259, 'score': 3.3466920516447964}]",0,0,1,[],"[(4660, 4869), (8440, 8509)]",1,"[{'start_idx': 4410, 'end_idx': 4479, 'score': 11.041465558867776}, {'start_idx': 4480, 'end_idx': 4549, 'score': 9.594539427640518}, {'start_idx': 4550, 'end_idx': 4619, 'score': 8.100898689583765}, {'start_idx': 8190, 'end_idx': 8259, 'score': 3.3466920516447964}]",SMAP,"[[4319, 8536]]",[point]
LSTM_baseline_2021-07-23_19.26.44,D-3,2620,8380,1,0.055971492239258916,"[{'start_idx': 5110, 'end_idx': 5179, 'score': 4.25895600505006}, {'start_idx': 5180, 'end_idx': 5249, 'score': 6.111294113434356}, {'start_idx': 5250, 'end_idx': 5319, 'score': 7.061838446785024}, {'start_idx': 5320, 'end_idx': 5389, 'score': 7.4127782524044115}, {'start_idx': 5390, 'end_idx': 5459, 'score': 7.637311004774382}, {'start_idx': 5460, 'end_idx': 5529, 'score': 7.709530907972198}, {'start_idx': 5530, 'end_idx': 5599, 'score': 7.7157092553857}, {'start_idx': 5600, 'end_idx': 5669, 'score': 7.6576038029604625}, {'start_idx': 5670, 'end_idx': 5739, 'score': 7.563445657195732}]",0,0,1,[],"[(5360, 5989)]",1,"[{'start_idx': 5110, 'end_idx': 5179, 'score': 4.25895600505006}, {'start_idx': 5180, 'end_idx': 5249, 'score': 6.111294113434356}, {'start_idx': 5250, 'end_idx': 5319, 'score': 7.061838446785024}, {'start_idx': 5320, 'end_idx': 5389, 'score': 7.4127782524044115}, {'start_idx': 5390, 'end_idx': 5459, 'score': 7.637311004774382}, {'start_idx': 5460, 'end_idx': 5529, 'score': 7.709530907972198}, {'start_idx': 5530, 'end_idx': 5599, 'score': 7.7157092553857}, {'start_idx': 5600, 'end_idx': 5669, 'score': 7.6576038029604625}, {'start_idx': 5670, 'end_idx': 5739, 'score': 7.563445657195732}]",SMAP,"[[5225, 8500]]",[point]
LSTM_baseline_2021-07-23_19.26.44,D-4,2573,8213,2,0.14833574734974264,"[{'start_idx': 5040, 'end_idx': 5109, 'score': 5.243860585840557}, {'start_idx': 5110, 'end_idx': 5179, 'score': 6.958214079556845}, {'start_idx': 5180, 'end_idx': 5249, 'score': 7.658372418720732}, {'start_idx': 5250, 'end_idx': 5319, 'score': 8.01821941467432}, {'start_idx': 5320, 'end_idx': 5389, 'score': 8.066789494130054}, {'start_idx': 5390, 'end_idx': 5459, 'score': 8.128900124710288}, {'start_idx': 5460, 'end_idx': 5529, 'score': 8.040423359703919}, {'start_idx': 5530, 'end_idx': 5599, 'score': 7.9302718125888045}, {'start_idx': 5600, 'end_idx': 5669, 'score': 7.785924470929689}, {'start_idx': 7350, 'end_idx': 7419, 'score': 3.5830727769865875}, {'start_idx': 7420, 'end_idx': 7489, 'score': 4.490976087146569}, {'start_idx': 7490, 'end_idx': 7559, 'score': 5.587633080587738}, {'start_idx': 7560, 'end_idx': 7629, 'score': 6.357045747718854}, {'start_idx': 7630, 'end_idx': 7699, 'score': 6.846687503530146}, {'start_idx': 7700, 'end_idx': 7769, 'score': 7.248709150301583}, {'start_idx': 7770, 'end_idx': 7839, 'score': 7.324670056714025}, {'start_idx': 7840, 'end_idx': 7909, 'score': 7.226497319464663}]",0,0,1,[],"[(5290, 5919), (7600, 8159)]",1,"[{'start_idx': 5040, 'end_idx': 5109, 'score': 5.243860585840557}, {'start_idx': 5110, 'end_idx': 5179, 'score': 6.958214079556845}, {'start_idx': 5180, 'end_idx': 5249, 'score': 7.658372418720732}, {'start_idx': 5250, 'end_idx': 5319, 'score': 8.01821941467432}, {'start_idx': 5320, 'end_idx': 5389, 'score': 8.066789494130054}, {'start_idx': 5390, 'end_idx': 5459, 'score': 8.128900124710288}, {'start_idx': 5460, 'end_idx': 5529, 'score': 8.040423359703919}, {'start_idx': 5530, 'end_idx': 5599, 'score': 7.9302718125888045}, {'start_idx': 5600, 'end_idx': 5669, 'score': 7.785924470929689}, {'start_idx': 7350, 'end_idx': 7419, 'score': 3.5830727769865875}, {'start_idx': 7420, 'end_idx': 7489, 'score': 4.490976087146569}, {'start_idx': 7490, 'end_idx': 7559, 'score': 5.587633080587738}, {'start_idx': 7560, 'end_idx': 7629, 'score': 6.357045747718854}, {'start_idx': 7630, 'end_idx': 7699, 'score': 6.846687503530146}, {'start_idx': 7700, 'end_idx': 7769, 'score': 7.248709150301583}, {'start_idx': 7770, 'end_idx': 7839, 'score': 7.324670056714025}, {'start_idx': 7840, 'end_idx': 7909, 'score': 7.226497319464663}]",SMAP,"[[5225, 8472]]",[point]
LSTM_baseline_2021-07-23_19.26.44,A-2,2388,7654,2,0.08869627607974007,"[{'start_idx': 713, 'end_idx': 1012, 'score': 2.3782388893430393}, {'start_idx': 4200, 'end_idx': 4269, 'score': 3.018717895512661}, {'start_idx': 4270, 'end_idx': 4339, 'score': 4.148551926398732}, {'start_idx': 4340, 'end_idx': 4409, 'score': 4.536776861165403}]",1,0,1,"[[963, 1262]]","[(4450, 4659)]",1,"[{'start_idx': 713, 'end_idx': 1012, 'score': 2.3782388893430393}, {'start_idx': 4200, 'end_idx': 4269, 'score': 3.018717895512661}, {'start_idx': 4270, 'end_idx': 4339, 'score': 4.148551926398732}, {'start_idx': 4340, 'end_idx': 4409, 'score': 4.536776861165403}]",SMAP,"[[4450, 4560]]",[contextual]
LSTM_baseline_2021-07-23_19.26.44,A-3,2476,7945,2,0.049554014748614914,"[{'start_idx': 837, 'end_idx': 1065, 'score': 2.4619254390179592}, {'start_idx': 4340, 'end_idx': 4409, 'score': 3.0105802939779234}, {'start_idx': 4410, 'end_idx': 4479, 'score': 3.34038217698475}, {'start_idx': 4480, 'end_idx': 4549, 'score': 3.709397980004941}]",1,0,1,"[[1087, 1315]]","[(4590, 4799)]",1,"[{'start_idx': 837, 'end_idx': 1065, 'score': 2.4619254390179592}, {'start_idx': 4340, 'end_idx': 4409, 'score': 3.0105802939779234}, {'start_idx': 4410, 'end_idx': 4479, 'score': 3.34038217698475}, {'start_idx': 4480, 'end_idx': 4549, 'score': 3.709397980004941}]",SMAP,"[[4575, 4760]]",[contextual]
LSTM_baseline_2021-07-23_19.26.44,A-4,2430,7820,1,0.05610771691436005,"[{'start_idx': 4270, 'end_idx': 4339, 'score': 1.8607977173760852}, {'start_idx': 4340, 'end_idx': 4409, 'score': 2.6950063743790347}, {'start_idx': 4410, 'end_idx': 4479, 'score': 2.8818954141051734}, {'start_idx': 4480, 'end_idx': 4549, 'score': 2.3433404748808577}]",0,0,1,[],"[(4520, 4799)]",1,"[{'start_idx': 4270, 'end_idx': 4339, 'score': 1.8607977173760852}, {'start_idx': 4340, 'end_idx': 4409, 'score': 2.6950063743790347}, {'start_idx': 4410, 'end_idx': 4479, 'score': 2.8818954141051734}, {'start_idx': 4480, 'end_idx': 4549, 'score': 2.3433404748808577}]",SMAP,"[[4550, 4660]]",[contextual]
LSTM_baseline_2021-07-23_19.26.44,G-1,2560,8209,2,0.0616946548732813,"[{'start_idx': 8050, 'end_idx': 8119, 'score': 4.215517738331378}, {'start_idx': 8139, 'end_idx': 8208, 'score': 4.6484854490858964}]",2,1,0,"[[8300, 8369], [8389, 8458]]",[],1,"[{'start_idx': 8050, 'end_idx': 8119, 'score': 4.215517738331378}, {'start_idx': 8139, 'end_idx': 8208, 'score': 4.6484854490858964}]",SMAP,"[[4770, 4890]]",[contextual]
