run_id,chan_id,num_train_values,num_test_values,n_predicted_anoms,normalized_pred_error,anom_scores,false_positives,false_negatives,true_positives,fp_sequences,tp_sequences,num_true_anoms,scores,spacecraft,anomaly_sequences,class
2021-05-26_00.27.17_ESN_default,E-9,2620,8042,2,0.023159347105694637,"[{'start_idx': 5460, 'end_idx': 5529, 'score': 0.7500287546005245}, {'start_idx': 5530, 'end_idx': 5599, 'score': 0.7446107352184196}, {'start_idx': 5600, 'end_idx': 5669, 'score': 0.8173454805591623}, {'start_idx': 5740, 'end_idx': 5809, 'score': 0.7258051657206263}]",1,0,1,"[[5990, 6059]]","[(5710, 5919)]",1,"[{'start_idx': 5460, 'end_idx': 5529, 'score': 0.7500287546005245}, {'start_idx': 5530, 'end_idx': 5599, 'score': 0.7446107352184196}, {'start_idx': 5600, 'end_idx': 5669, 'score': 0.8173454805591623}, {'start_idx': 5740, 'end_idx': 5809, 'score': 0.7258051657206263}]",SMAP,"[[5550, 5900]]",[point]
2021-05-26_00.27.17_ESN_default,E-10,2620,8245,1,0.058308623674461574,"[{'start_idx': 5320, 'end_idx': 5389, 'score': 4.590803513082624}, {'start_idx': 5390, 'end_idx': 5459, 'score': 6.641367532616126}, {'start_idx': 5460, 'end_idx': 5529, 'score': 7.168878085223115}, {'start_idx': 5530, 'end_idx': 5599, 'score': 7.293234391567382}, {'start_idx': 5600, 'end_idx': 5669, 'score': 7.192895648978019}]",0,1,1,[],"[(5570, 5919)]",2,"[{'start_idx': 5320, 'end_idx': 5389, 'score': 4.590803513082624}, {'start_idx': 5390, 'end_idx': 5459, 'score': 6.641367532616126}, {'start_idx': 5460, 'end_idx': 5529, 'score': 7.168878085223115}, {'start_idx': 5530, 'end_idx': 5599, 'score': 7.293234391567382}, {'start_idx': 5600, 'end_idx': 5669, 'score': 7.192895648978019}]",SMAP,"[[5000, 5050], [5601, 5871]]","[contextual, contextual]"
2021-05-26_00.27.17_ESN_default,E-11,2620,8254,1,0.05913662587906111,"[{'start_idx': 5320, 'end_idx': 5389, 'score': 5.129813085100336}, {'start_idx': 5390, 'end_idx': 5459, 'score': 7.173890470495022}, {'start_idx': 5460, 'end_idx': 5529, 'score': 7.624660400834958}, {'start_idx': 5530, 'end_idx': 5599, 'score': 7.646033109285325}, {'start_idx': 5600, 'end_idx': 5669, 'score': 7.377870379967776}]",0,1,1,[],"[(5570, 5919)]",2,"[{'start_idx': 5320, 'end_idx': 5389, 'score': 5.129813085100336}, {'start_idx': 5390, 'end_idx': 5459, 'score': 7.173890470495022}, {'start_idx': 5460, 'end_idx': 5529, 'score': 7.624660400834958}, {'start_idx': 5530, 'end_idx': 5599, 'score': 7.646033109285325}, {'start_idx': 5600, 'end_idx': 5669, 'score': 7.377870379967776}]",SMAP,"[[5000, 5050], [5614, 5857]]","[contextual, contextual]"
2021-05-26_00.27.17_ESN_default,E-12,2620,8252,3,0.052113263473934364,"[{'start_idx': 1468, 'end_idx': 1735, 'score': 3.6032166121260243}, {'start_idx': 5600, 'end_idx': 5669, 'score': 4.222928874459166}, {'start_idx': 5810, 'end_idx': 5879, 'score': 4.6945560016332095}, {'start_idx': 5880, 'end_idx': 5949, 'score': 5.426927457971968}, {'start_idx': 5950, 'end_idx': 6019, 'score': 5.01501140469063}, {'start_idx': 6020, 'end_idx': 6089, 'score': 5.168702457335862}, {'start_idx': 6090, 'end_idx': 6159, 'score': 5.547042393600132}, {'start_idx': 6160, 'end_idx': 6229, 'score': 5.740801389091145}, {'start_idx': 6230, 'end_idx': 6299, 'score': 5.560818204673716}, {'start_idx': 6300, 'end_idx': 6347, 'score': 4.9440905022626715}]",1,1,1,"[[1718, 1985]]","[(5850, 5919), (6060, 6597)]",2,"[{'start_idx': 1468, 'end_idx': 1735, 'score': 3.6032166121260243}, {'start_idx': 5600, 'end_idx': 5669, 'score': 4.222928874459166}, {'start_idx': 5810, 'end_idx': 5879, 'score': 4.6945560016332095}, {'start_idx': 5880, 'end_idx': 5949, 'score': 5.426927457971968}, {'start_idx': 5950, 'end_idx': 6019, 'score': 5.01501140469063}, {'start_idx': 6020, 'end_idx': 6089, 'score': 5.168702457335862}, {'start_idx': 6090, 'end_idx': 6159, 'score': 5.547042393600132}, {'start_idx': 6160, 'end_idx': 6229, 'score': 5.740801389091145}, {'start_idx': 6230, 'end_idx': 6299, 'score': 5.560818204673716}, {'start_idx': 6300, 'end_idx': 6347, 'score': 4.9440905022626715}]",SMAP,"[[5610, 6141], [5000, 5050]]","[contextual, contextual]"
2021-05-26_00.27.17_ESN_default,E-13,2620,8380,0,0.04764437908965894,[],0,3,0,[],[],3,[],SMAP,"[[5309, 5410], [5600, 5640], [6449, 6569]]","[contextual, contextual, contextual]"
2021-05-26_00.27.17_ESN_default,A-1,2620,8380,1,0.0041999106413211345,"[{'start_idx': 4480, 'end_idx': 4549, 'score': 7.898690036573597}, {'start_idx': 4550, 'end_idx': 4619, 'score': 6.012232566188581}]",0,0,1,[],"[(4730, 4869)]",1,"[{'start_idx': 4480, 'end_idx': 4549, 'score': 7.898690036573597}, {'start_idx': 4550, 'end_idx': 4619, 'score': 6.012232566188581}]",SMAP,"[[4690, 4774]]",[point]
2021-05-26_00.27.17_ESN_default,D-1,2589,8249,2,0.1698433380775808,"[{'start_idx': 1452, 'end_idx': 1734, 'score': 1.0055664822388166}, {'start_idx': 5180, 'end_idx': 5180, 'score': 1.894018204251248}, {'start_idx': 5320, 'end_idx': 5389, 'score': 7.695921374806545}, {'start_idx': 5390, 'end_idx': 5459, 'score': 9.812512659850361}, {'start_idx': 5460, 'end_idx': 5529, 'score': 9.606572265127767}, {'start_idx': 5530, 'end_idx': 5599, 'score': 9.357216688736447}, {'start_idx': 5600, 'end_idx': 5669, 'score': 8.931944275247906}, {'start_idx': 5670, 'end_idx': 5739, 'score': 8.459111873846718}]",1,0,1,"[[1702, 1984]]","[(5570, 5989)]",1,"[{'start_idx': 1452, 'end_idx': 1734, 'score': 1.0055664822388166}, {'start_idx': 5180, 'end_idx': 5180, 'score': 1.894018204251248}, {'start_idx': 5320, 'end_idx': 5389, 'score': 7.695921374806545}, {'start_idx': 5390, 'end_idx': 5459, 'score': 9.812512659850361}, {'start_idx': 5460, 'end_idx': 5529, 'score': 9.606572265127767}, {'start_idx': 5530, 'end_idx': 5599, 'score': 9.357216688736447}, {'start_idx': 5600, 'end_idx': 5669, 'score': 8.931944275247906}, {'start_idx': 5670, 'end_idx': 5739, 'score': 8.459111873846718}]",SMAP,"[[5250, 8508]]",[point]
2021-05-26_00.27.17_ESN_default,P-2,2561,7949,3,0.058578618409033646,"[{'start_idx': 1410, 'end_idx': 1679, 'score': 2.4276830554862943}, {'start_idx': 2450, 'end_idx': 2519, 'score': 2.3521491572133235}, {'start_idx': 2520, 'end_idx': 2589, 'score': 2.4568075857451617}, {'start_idx': 5040, 'end_idx': 5109, 'score': 8.147079845676995}, {'start_idx': 5110, 'end_idx': 5179, 'score': 11.622103887690512}, {'start_idx': 5180, 'end_idx': 5249, 'score': 11.195195290371089}, {'start_idx': 5250, 'end_idx': 5319, 'score': 10.268746955838111}, {'start_idx': 5320, 'end_idx': 5389, 'score': 9.946571633681064}, {'start_idx': 5390, 'end_idx': 5459, 'score': 9.30608169131471}, {'start_idx': 5460, 'end_idx': 5529, 'score': 8.905044653170158}]",2,0,1,"[[1660, 1929], [2700, 2839]]","[(5290, 5779)]",1,"[{'start_idx': 1410, 'end_idx': 1679, 'score': 2.4276830554862943}, {'start_idx': 2450, 'end_idx': 2519, 'score': 2.3521491572133235}, {'start_idx': 2520, 'end_idx': 2589, 'score': 2.4568075857451617}, {'start_idx': 5040, 'end_idx': 5109, 'score': 8.147079845676995}, {'start_idx': 5110, 'end_idx': 5179, 'score': 11.622103887690512}, {'start_idx': 5180, 'end_idx': 5249, 'score': 11.195195290371089}, {'start_idx': 5250, 'end_idx': 5319, 'score': 10.268746955838111}, {'start_idx': 5320, 'end_idx': 5389, 'score': 9.946571633681064}, {'start_idx': 5390, 'end_idx': 5459, 'score': 9.30608169131471}, {'start_idx': 5460, 'end_idx': 5529, 'score': 8.905044653170158}]",SMAP,"[[5350, 6575]]",[point]
2021-05-26_00.27.17_ESN_default,P-3,2595,8233,3,0.030342802744459097,"[{'start_idx': 1434, 'end_idx': 1710, 'score': 3.0672484019510526}, {'start_idx': 4970, 'end_idx': 5039, 'score': 3.138943560363818}, {'start_idx': 5040, 'end_idx': 5109, 'score': 3.15697901570814}, {'start_idx': 5110, 'end_idx': 5179, 'score': 7.902138002634765}, {'start_idx': 5180, 'end_idx': 5249, 'score': 10.86712136987574}, {'start_idx': 5250, 'end_idx': 5319, 'score': 9.949691965749794}, {'start_idx': 5320, 'end_idx': 5389, 'score': 8.722411479394124}, {'start_idx': 5390, 'end_idx': 5428, 'score': 7.165805982570129}, {'start_idx': 5530, 'end_idx': 5599, 'score': 10.12919541404087}, {'start_idx': 5600, 'end_idx': 5669, 'score': 9.903386325762636}, {'start_idx': 5670, 'end_idx': 5739, 'score': 9.087745965618833}, {'start_idx': 5740, 'end_idx': 5809, 'score': 8.552547903758086}]",1,0,1,"[[1684, 1960]]","[(5220, 5678), (5780, 6059)]",1,"[{'start_idx': 1434, 'end_idx': 1710, 'score': 3.0672484019510526}, {'start_idx': 4970, 'end_idx': 5039, 'score': 3.138943560363818}, {'start_idx': 5040, 'end_idx': 5109, 'score': 3.15697901570814}, {'start_idx': 5110, 'end_idx': 5179, 'score': 7.902138002634765}, {'start_idx': 5180, 'end_idx': 5249, 'score': 10.86712136987574}, {'start_idx': 5250, 'end_idx': 5319, 'score': 9.949691965749794}, {'start_idx': 5320, 'end_idx': 5389, 'score': 8.722411479394124}, {'start_idx': 5390, 'end_idx': 5428, 'score': 7.165805982570129}, {'start_idx': 5530, 'end_idx': 5599, 'score': 10.12919541404087}, {'start_idx': 5600, 'end_idx': 5669, 'score': 9.903386325762636}, {'start_idx': 5670, 'end_idx': 5739, 'score': 9.087745965618833}, {'start_idx': 5740, 'end_idx': 5809, 'score': 8.552547903758086}]",SMAP,"[[5401, 6736]]",[point]
2021-05-26_00.27.17_ESN_default,D-2,2620,8335,4,0.37578000744875134,"[{'start_idx': 1459, 'end_idx': 1702, 'score': 4.161589700771986}, {'start_idx': 4410, 'end_idx': 4479, 'score': 16.527586273762815}, {'start_idx': 4480, 'end_idx': 4549, 'score': 13.669052431536684}, {'start_idx': 4550, 'end_idx': 4619, 'score': 12.003862279740211}, {'start_idx': 4620, 'end_idx': 4689, 'score': 10.936695936830745}, {'start_idx': 4690, 'end_idx': 4759, 'score': 10.206038641261106}, {'start_idx': 8190, 'end_idx': 8259, 'score': 0.3914799387993091}, {'start_idx': 8265, 'end_idx': 8334, 'score': 1.9983846702055508}]",1,0,1,"[[1709, 1952]]","[(4660, 5009), (8440, 8509), (8515, 8584)]",1,"[{'start_idx': 1459, 'end_idx': 1702, 'score': 4.161589700771986}, {'start_idx': 4410, 'end_idx': 4479, 'score': 16.527586273762815}, {'start_idx': 4480, 'end_idx': 4549, 'score': 13.669052431536684}, {'start_idx': 4550, 'end_idx': 4619, 'score': 12.003862279740211}, {'start_idx': 4620, 'end_idx': 4689, 'score': 10.936695936830745}, {'start_idx': 4690, 'end_idx': 4759, 'score': 10.206038641261106}, {'start_idx': 8190, 'end_idx': 8259, 'score': 0.3914799387993091}, {'start_idx': 8265, 'end_idx': 8334, 'score': 1.9983846702055508}]",SMAP,"[[4319, 8536]]",[point]
2021-05-26_00.27.17_ESN_default,D-3,2620,8380,2,0.18171367208595382,"[{'start_idx': 1455, 'end_idx': 1688, 'score': 4.100893653658501}, {'start_idx': 5110, 'end_idx': 5179, 'score': 7.931370046316394}, {'start_idx': 5180, 'end_idx': 5249, 'score': 8.905533025565184}, {'start_idx': 5250, 'end_idx': 5319, 'score': 9.045368382353862}, {'start_idx': 5320, 'end_idx': 5389, 'score': 9.002488570702594}, {'start_idx': 5390, 'end_idx': 5459, 'score': 8.832065211822265}, {'start_idx': 5460, 'end_idx': 5529, 'score': 8.665677944898409}, {'start_idx': 5530, 'end_idx': 5599, 'score': 8.518348978735506}, {'start_idx': 5600, 'end_idx': 5669, 'score': 8.289118354173127}, {'start_idx': 5670, 'end_idx': 5739, 'score': 8.08364607450203}]",1,0,1,"[[1705, 1938]]","[(5360, 5989)]",1,"[{'start_idx': 1455, 'end_idx': 1688, 'score': 4.100893653658501}, {'start_idx': 5110, 'end_idx': 5179, 'score': 7.931370046316394}, {'start_idx': 5180, 'end_idx': 5249, 'score': 8.905533025565184}, {'start_idx': 5250, 'end_idx': 5319, 'score': 9.045368382353862}, {'start_idx': 5320, 'end_idx': 5389, 'score': 9.002488570702594}, {'start_idx': 5390, 'end_idx': 5459, 'score': 8.832065211822265}, {'start_idx': 5460, 'end_idx': 5529, 'score': 8.665677944898409}, {'start_idx': 5530, 'end_idx': 5599, 'score': 8.518348978735506}, {'start_idx': 5600, 'end_idx': 5669, 'score': 8.289118354173127}, {'start_idx': 5670, 'end_idx': 5739, 'score': 8.08364607450203}]",SMAP,"[[5225, 8500]]",[point]
2021-05-26_00.27.17_ESN_default,D-4,2573,8213,4,0.1778446298575115,"[{'start_idx': 1430, 'end_idx': 1688, 'score': 3.902411679897381}, {'start_idx': 2940, 'end_idx': 3009, 'score': 3.9748879010036964}, {'start_idx': 4340, 'end_idx': 4409, 'score': 4.51287191969788}, {'start_idx': 4970, 'end_idx': 5039, 'score': 4.859789388994209}, {'start_idx': 5040, 'end_idx': 5109, 'score': 7.782639694196687}, {'start_idx': 5110, 'end_idx': 5179, 'score': 8.726213343121733}, {'start_idx': 5180, 'end_idx': 5249, 'score': 8.95585094889407}, {'start_idx': 5250, 'end_idx': 5319, 'score': 8.952515602813216}, {'start_idx': 5320, 'end_idx': 5389, 'score': 8.801061844661032}, {'start_idx': 5390, 'end_idx': 5459, 'score': 8.631843996744482}, {'start_idx': 5460, 'end_idx': 5529, 'score': 8.483532781905268}, {'start_idx': 5530, 'end_idx': 5599, 'score': 8.282327145647722}, {'start_idx': 5600, 'end_idx': 5669, 'score': 8.061488407583825}]",3,0,1,"[[1680, 1938], [3190, 3259], [4590, 4659]]","[(5220, 5919)]",1,"[{'start_idx': 1430, 'end_idx': 1688, 'score': 3.902411679897381}, {'start_idx': 2940, 'end_idx': 3009, 'score': 3.9748879010036964}, {'start_idx': 4340, 'end_idx': 4409, 'score': 4.51287191969788}, {'start_idx': 4970, 'end_idx': 5039, 'score': 4.859789388994209}, {'start_idx': 5040, 'end_idx': 5109, 'score': 7.782639694196687}, {'start_idx': 5110, 'end_idx': 5179, 'score': 8.726213343121733}, {'start_idx': 5180, 'end_idx': 5249, 'score': 8.95585094889407}, {'start_idx': 5250, 'end_idx': 5319, 'score': 8.952515602813216}, {'start_idx': 5320, 'end_idx': 5389, 'score': 8.801061844661032}, {'start_idx': 5390, 'end_idx': 5459, 'score': 8.631843996744482}, {'start_idx': 5460, 'end_idx': 5529, 'score': 8.483532781905268}, {'start_idx': 5530, 'end_idx': 5599, 'score': 8.282327145647722}, {'start_idx': 5600, 'end_idx': 5669, 'score': 8.061488407583825}]",SMAP,"[[5225, 8472]]",[point]
2021-05-26_00.27.17_ESN_default,A-2,2388,7654,0,0.06286833581752724,[],0,1,0,[],[],1,[],SMAP,"[[4450, 4560]]",[contextual]
2021-05-26_00.27.17_ESN_default,A-3,2476,7945,2,0.047342156109920444,"[{'start_idx': 996, 'end_idx': 1370, 'score': 0.5390498858872368}, {'start_idx': 4340, 'end_idx': 4409, 'score': 2.594830322780279}, {'start_idx': 4410, 'end_idx': 4479, 'score': 0.9067625500390313}, {'start_idx': 4480, 'end_idx': 4549, 'score': 0.7827284092356048}]",1,0,1,"[[1246, 1620]]","[(4590, 4799)]",1,"[{'start_idx': 996, 'end_idx': 1370, 'score': 0.5390498858872368}, {'start_idx': 4340, 'end_idx': 4409, 'score': 2.594830322780279}, {'start_idx': 4410, 'end_idx': 4479, 'score': 0.9067625500390313}, {'start_idx': 4480, 'end_idx': 4549, 'score': 0.7827284092356048}]",SMAP,"[[4575, 4760]]",[contextual]
2021-05-26_00.27.17_ESN_default,A-4,2430,7820,1,0.06826039647704966,"[{'start_idx': 4270, 'end_idx': 4339, 'score': 1.7200863377195201}]",0,0,1,[],"[(4520, 4589)]",1,"[{'start_idx': 4270, 'end_idx': 4339, 'score': 1.7200863377195201}]",SMAP,"[[4550, 4660]]",[contextual]
2021-05-26_00.27.17_ESN_default,G-1,2560,8209,2,0.036811174639197565,"[{'start_idx': 4550, 'end_idx': 4619, 'score': 0.7923385103731301}, {'start_idx': 4620, 'end_idx': 4689, 'score': 0.8105003531829584}, {'start_idx': 8139, 'end_idx': 8208, 'score': 2.1926773816080436}]",1,0,1,"[[8389, 8458]]","[(4800, 4939)]",1,"[{'start_idx': 4550, 'end_idx': 4619, 'score': 0.7923385103731301}, {'start_idx': 4620, 'end_idx': 4689, 'score': 0.8105003531829584}, {'start_idx': 8139, 'end_idx': 8208, 'score': 2.1926773816080436}]",SMAP,"[[4770, 4890]]",[contextual]
2021-05-26_00.27.17_ESN_default,G-2,2218,7101,3,0.012528422341189272,"[{'start_idx': 1212, 'end_idx': 1433, 'score': 4.211109414453623}, {'start_idx': 3710, 'end_idx': 3779, 'score': 4.553519400645971}, {'start_idx': 3780, 'end_idx': 3849, 'score': 5.4886813239162136}, {'start_idx': 6160, 'end_idx': 6229, 'score': 4.323781457585861}, {'start_idx': 6230, 'end_idx': 6299, 'score': 4.502895095460166}]",2,0,1,"[[1462, 1683], [6410, 6549]]","[(3960, 4099)]",1,"[{'start_idx': 1212, 'end_idx': 1433, 'score': 4.211109414453623}, {'start_idx': 3710, 'end_idx': 3779, 'score': 4.553519400645971}, {'start_idx': 3780, 'end_idx': 3849, 'score': 5.4886813239162136}, {'start_idx': 6160, 'end_idx': 6229, 'score': 4.323781457585861}, {'start_idx': 6230, 'end_idx': 6299, 'score': 4.502895095460166}]",SMAP,"[[4030, 4070]]",[point]
2021-05-26_00.27.17_ESN_default,D-5,2301,7368,0,0.8423952164584622,[],0,1,0,[],[],1,[],SMAP,"[[4800, 4850]]",[point]
2021-05-26_00.27.17_ESN_default,D-6,2334,7624,1,0.05817438773021708,"[{'start_idx': 4620, 'end_idx': 4689, 'score': 1.7922455350525985}, {'start_idx': 4690, 'end_idx': 4759, 'score': 1.714884449166505}]",0,0,1,[],"[(4870, 5009)]",1,"[{'start_idx': 4620, 'end_idx': 4689, 'score': 1.7922455350525985}, {'start_idx': 4690, 'end_idx': 4759, 'score': 1.714884449166505}]",SMAP,"[[4870, 4950]]",[point]
